Rank,Team,Power Rating,Competition Level,Gender Division,Competition Division,City,State,Wins,Losses,dataset_id,season
478,George Mason B ,-447,College,Men,Developmental,Fairfax,VA,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
479,Coe ,-459,College,Men,Division III,Cedar Rapids,IA,0,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
480,West Chester B ,-477,College,Men,Developmental,West Chester,PA,1,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
481,St Mary's (Maryland) ,-509,College,Men,Division III,St. Marys City,MD,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
482,American B ,-545,College,Men,Developmental,Washington,DC,1,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
483,Rhode Island B ,-546,College,Men,Developmental,Kingston,RI,1,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
484,California-San Diego C ,-597,College,Men,Developmental,San Diego,CA,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
485,Amherst B ,-632,College,Men,Developmental,Amherst,MA,0,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
486,Stevens Tech B ,-688,College,Men,Developmental,Hoboken,NJ,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
487,MIT B ,-752,College,Men,Developmental,Cambridge,MA,0,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
488,Boston University B ,-758,College,Men,Developmental,Boston,MA,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
